53050.7330863975
45995618.0001915000
342977631.9962180000
578424.7550573670
8591462.0941331400
84321.1424384703
71940.6011025661
772957.1345019990
68683.3412662479
196956.3569010470
230418781.7318300000
88132.7024323847
806560352.2141220000
170356403.2491780000
1454048.0056604300
146443.7229767590
1810087.2339239400
190053943.7029400000
252396.7459001680
73132.0272349845
74687.9557181292
6901973.1547803800
373034.6471726230
187207.0791011070
10608139.7137136000
65828.3194456318
63735.4274199062
3472553.0773481800
2347388.5675666900
307559.0420392980
13118608.8832927000
917816.2716019860
1058730.4655869000
3312299.8682476800
480244010.7912600000
108964013.2595510000
217360.7114358740
665427.8328439730
251985.3071932990
93170.7035066392
116656.5779839200
170380.5087483710
104433.1474815000
2708178.6477998600
524687.8855394110
123627.5890211040
2614828.0636117300
4004358.2376316100
389815.9388291930
263632.8451505510
214251.1782465760
87704.8426517054
50053.6585934428
6129919.4886525000
627102.2020428610
5313879.6075107100
378822.7167718560
104623.0190283250
1021029.7190306500
309631.9946347040
104098579.1208500000
79059.4596498728
90817573.6303474000
40949.5184036201
78682.3855218838
121852.8393774810
47066.3071357963
7220656.7372724500
6535270.8056417000
5878354260.6362600000
884889.0508938040
54136400.9114098000
158512.5254055510
266128660.2194050000
9489627.4520272900
632712.8845781490
190417.6772060830
58604.6068835586
749541.6046588230
249713.8973339110
45814.1621912396
3895131.1455558900
19619423.7805615000
717834.4806634850
222162.9039344630
52217982.9314579000
105844.8040425140
310918905.7169920000
1019795.9030517200
1212542.3817500300
126069.7878175210
446475.9794122710
